Account_ID,Report_Date,Exposure_Amount,Risk_Weight,Country_Code,Currency,Counterparty_Type,Product_Type,Exposure_Class,Credit_Quality_Step,Maturity_Months,Is_Collateralized,Capital_Requirement,RWA,Exposure_to_Capital_Ratio,Injected_Rule_Anomaly,Injected_ML_Only_Anomaly,DQ_RULE_SCORE,RULE_ANOMALY_FLAG,ROW_ID,ML_SCORE,ML_ANOMALY_FLAG,FINAL_ANOMALY_FLAG
453,31-03-2025,8219.576398,0.468229409,IN,GBP,Sovereign,Derivative,Bank,3,6,1,307.891792,3848.6474,26.60988932,0,0,0,0,453,0.141589196,0,0
4767,31-03-2025,6747.611135,0.50728028,SG,USD,Bank,Loan,Sovereign,7,183,1,273.8344051,3422.930063,24.55155181,0,0,0,0,4767,0.061929369,0,0
2729,31-03-2025,10483.05861,0.626442507,IN,GBP,Retail,Repo,Sovereign,6,31,0,525.362681,6567.033512,19.91603696,0,0,0,0,2729,0.061844342,0,0
423,31-03-2025,17172.00725,0.181910626,US,USD,Bank,Repo,Bank,2,37,1,249.9016473,3123.770592,68.44118973,0,0,0,0,423,0.197164106,0,0
1221,31-03-2025,6717.031407,0.792268111,FR,USD,Bank,Loan,Bank,5,101,1,425.7351827,5321.689784,15.74051468,0,0,0,0,1221,0.103315267,0,0
3934,31-03-2025,47138.56121,0.93822253,IT,GBP,Corporate,Loan,Retail,4,72,1,3538.116814,44226.46018,13.31930074,0,0,0,0,3934,0.156099623,0,0
3774,31-03-2025,10304.09721,0.899297127,FR,GBP,Bank,Bond,Retail,7,278,0,741.3156015,9266.445019,13.88101933,0,0,0,0,3774,0.08059918,0,0
7609,31-03-2025,15132.3869,0.21395901,FR,EUR,Sovereign,Loan,Corporate,3,268,0,259.016841,3237.710512,58.19771843,0,0,0,0,7609,0.105514859,0,0
4082,31-03-2025,10957.72894,0.987758719,SG,INR,Bank,Bond,Sovereign,7,143,0,865.8873838,10823.5923,12.64031424,0,0,0,0,4082,0.100281364,0,0
103,31-03-2025,15635.28477,0.527973869,FR,USD,Retail,Repo,Retail,3,232,0,660.4017441,8255.021801,23.6396183,0,0,0,0,103,0.03222648,0,0
2419,31-03-2025,32555.31498,0.893192401,FR,USD,Sovereign,Repo,Corporate,1,78,1,2326.252795,29078.15994,13.98873171,0,0,0,0,2419,0.160148927,0,0
5013,31-03-2025,22220.79086,0.95894074,HK,SGD,Bank,Bond,Sovereign,1,356,0,1704.673731,21308.42164,13.02757407,0,0,0,0,5013,0.12230662,0,0
3275,31-03-2025,8810.732851,0.925572831,GB,HKD,Bank,Repo,Bank,1,108,1,652.3979958,8154.974947,13.48448099,0,0,0,0,3275,0.143967732,0,0
1581,31-03-2025,26918.50365,0.208973168,IT,GBP,Corporate,Bond,Retail,6,192,0,450.0195998,5625.244997,59.68366711,0,0,0,0,1581,0.083820867,0,0
2843,31-03-2025,-96464.89378,0.183934108,FR,SGD,Retail,Repo,Corporate,7,311,0,1419.454737,17743.18421,67.91127609,1,0,1,1,2843,0.205210299,0,1
2207,31-03-2025,97160.15987,0.240326659,HK,USD,Sovereign,Bond,Corporate,8,280,0,1868.014126,23350.17658,51.98471135,0,0,0,0,2207,0.128622015,0,0
171,31-03-2025,9049.688085,0.9787719,ES,EUR,Corporate,Bond,Bank,1,231,0,708.6064322,8857.580403,12.75310887,0,0,0,0,171,0.10430464,0,0
6034,31-03-2025,9038.523735,0.948212055,IN,GBP,Corporate,Derivative,Retail,4,288,0,685.634973,8570.437162,13.16350622,0,0,0,0,6034,0.086874392,0,0
136,31-03-2025,103770.2298,0.532213042,IT,SGD,Bank,Loan,Retail,7,5,0,4418.229574,55227.86968,23.48152049,0,0,0,0,136,0.152555846,0,0
4802,31-03-2025,20797.84459,0.28097514,NL,GBP,Corporate,Derivative,Retail,1,309,0,467.4941829,5843.677287,44.39296228,0,0,0,0,4802,0.123241021,0,0
4608,31-03-2025,35927.36481,0.595849774,IT,EUR,Retail,Repo,Retail,3,286,0,1712.584977,21407.31222,20.96619968,0,0,0,0,4608,0.112463477,0,0
1311,31-03-2025,21482.05128,0.256850811,IN,HKD,Corporate,Bond,Retail,7,56,1,441.4145829,5517.682286,48.55638153,0,0,0,0,1311,0.105818941,0,0
7337,31-03-2025,21235.29554,0.424018844,DE,INR,Retail,Loan,Corporate,7,186,0,720.3332374,9004.165467,29.43895337,0,0,0,0,7337,0.049602552,0,0
2285,31-03-2025,13843.84125,0.711133449,GB,XXX,Bank,Repo,Corporate,4,174,0,787.585486,9844.818574,17.55528284,1,0,1,1,2285,0.129874887,0,1
5822,31-03-2025,28813.33504,0.812207372,HK,USD,Sovereign,Bond,Bank,1,305,0,1872.192249,23402.40312,15.38194227,0,0,0,0,5822,0.096506303,0,0
3079,31-03-2025,27834.30285,0.855666449,IT,EUR,Retail,Bond,Corporate,2,159,0,1905.350326,23816.87907,14.60083305,0,0,0,0,3079,0.08247016,0,0
7059,31-03-2025,155298.9423,0.188144529,IN,SGD,Bank,Derivative,Retail,5,124,0,2337.491706,29218.64632,66.40987517,0,0,0,0,7059,0.113365062,0,0
6218,31-03-2025,6656.402202,0.625176594,ES,INR,Sovereign,Repo,Bank,8,204,0,332.9141486,4161.426857,19.93447187,0,0,0,0,6218,0.090694886,0,0
1936,31-03-2025,4900.192023,0.887796174,FR,HKD,Bank,Derivative,Sovereign,2,236,0,348.0297385,4350.371731,14.03946851,0,0,0,0,1936,0.094761465,0,0
2543,31-03-2025,17729.46014,0.457708533,ES,SGD,Bank,Loan,Bank,5,342,0,649.1940154,8114.925193,27.26795344,1,0,1,1,2543,0.069010143,0,1
2543,31-03-2025,17729.46014,0.457708533,ES,SGD,Bank,Loan,Bank,5,342,0,649.1940154,8114.925193,27.26795344,1,0,1,1,2543,0.069010143,0,1
3505,31-03-2025,13335.91175,0.679548075,FR,INR,Sovereign,Loan,Bank,2,311,0,724.9914526,9062.393157,18.36924072,0,0,0,0,3505,0.061011322,0,0
5881,31-03-2025,1990.878742,0.540585588,FR,HKD,Sovereign,Repo,Corporate,5,101,1,86.09922839,1076.240355,22.85759333,0,0,0,0,5881,0.129669365,0,0
808,31-03-2025,13646.67769,0.936204717,DE,EUR,Sovereign,Repo,Sovereign,8,51,1,1022.086722,12776.08403,13.33873013,0,0,0,0,808,0.130104602,0,0
2046,31-03-2025,,0.742709375,FR,INR,Corporate,Derivative,Bank,8,239,0,4015.23663,50190.45787,16.82608038,1,0,1,1,2046,0.079158242,0,1
4944,31-03-2025,10634.17445,0.207241341,SG,SGD,Bank,Derivative,Bank,1,243,0,176.3072459,2203.840574,59.97597221,0,0,0,0,4944,0.127950387,0,0
463,31-03-2025,10941.02202,0.695173566,IN,EUR,Retail,Bond,Sovereign,6,33,0,608.4727435,7605.909293,17.95161824,0,0,0,0,463,0.104045007,0,0
1957,31-03-2025,2602.75502,0.259488442,DE,GBP,Corporate,Derivative,Bank,3,257,0,54.03078757,675.3848446,47.29634328,0,0,0,0,1957,0.098048368,0,0
2446,31-03-2025,28666.57862,0.337215656,IN,USD,Corporate,Derivative,Sovereign,5,265,0,773.3455289,9666.819111,37.02039665,0,0,0,0,2446,0.055041161,0,0
3814,31-03-2025,24286.36539,0.808391019,HK,USD,Retail,Loan,Retail,1,149,0,1570.630374,19632.87967,15.45297533,0,0,0,0,3814,0.104287946,0,0
800,31-03-2025,22691.73725,0.118251976,SG,XXX,Sovereign,Derivative,Bank,6,154,0,214.6674222,2683.342778,105.216342,1,0,1,1,800,0.176451074,0,1
2403,31-03-2025,12750.42541,0.951259968,NL,INR,Corporate,Bond,Retail,2,97,0,970.3175415,12128.96927,13.12693827,0,0,0,0,2403,0.113860836,0,0
7277,31-03-2025,7671.715592,0.577369619,SG,EUR,Bank,Bond,Sovereign,5,171,0,354.3532408,4429.41551,21.58898446,0,0,0,0,7277,0.08428745,0,0
1074,31-03-2025,6105.88156,0.139574477,FR,EUR,Retail,Repo,Retail,1,175,0,68.17801825,852.2252282,88.26331997,0,0,0,0,1074,0.142515573,0,0
3347,31-03-2025,16574.41218,0.578078915,SG,HKD,Sovereign,Repo,Sovereign,4,205,0,766.5054567,9581.318209,21.59517179,0,0,0,0,3347,0.067125996,0,0
145,31-03-2025,28563.4382,0.198099991,NL,USD,Bank,Loan,Bank,6,206,0,452.6733477,5658.416846,62.96036199,0,0,0,0,145,0.088865944,0,0
5495,31-03-2025,33889.56467,0.466521776,NL,HKD,Corporate,Repo,Retail,7,293,0,1264.81759,15810.21988,26.77286595,0,0,0,0,5495,0.079928655,0,0
1341,31-03-2025,25863.13775,0.643075821,ES,EUR,Retail,Repo,Retail,3,239,1,1330.556683,16631.95853,19.42323454,0,0,0,0,1341,0.085522334,0,0
2875,31-03-2025,21352.86213,0.963106378,IT,XXX,Sovereign,Bond,Sovereign,7,225,0,1645.206216,20565.0777,12.97095219,1,0,1,1,2875,0.15979703,0,1
3479,31-03-2025,69814.03502,0.116006627,NL,USD,Sovereign,Repo,Corporate,8,298,1,647.9112584,8098.890729,107.5864136,0,0,0,0,3479,0.228442135,1,1
2092,31-03-2025,,0.979468965,NL,USD,Corporate,Loan,Sovereign,7,34,0,2330.879607,29135.99508,12.75654458,1,0,1,1,2092,0.091944953,0,1
5075,31-03-2025,26925.93138,0.573864055,NL,EUR,Retail,Derivative,Sovereign,4,199,1,1236.145933,15451.82416,21.76455555,0,0,0,0,5075,0.089019983,0,0
4524,31-03-2025,175442.2204,0.582068488,DE,EUR,Corporate,Repo,Sovereign,1,267,0,8169.551032,102119.3879,21.47250776,0,0,0,0,4524,0.198168343,0,0
3086,31-03-2025,30031.4061,0.310668584,IN,EUR,Sovereign,Loan,Bank,3,104,0,746.3851518,9329.814397,40.1819678,0,0,0,0,3086,0.108234076,0,0
5614,31-03-2025,,0.445744165,ES,GBP,Retail,Loan,Corporate,5,178,0,862.1416465,10776.77058,28.01050245,1,0,1,1,5614,0.031927478,0,1
6657,31-03-2025,6190.114696,0.229076751,IT,EUR,Bank,Derivative,Retail,3,235,0,34.03227271,1418.011363,54.09005178,1,0,1,1,6657,0.095555567,0,1
3917,31-03-2025,20182.36881,0.542746344,FR,SGD,Corporate,Derivative,Retail,1,73,0,876.3125515,10953.90689,23.0047647,0,0,0,0,3917,0.074533337,0,0
2474,31-03-2025,5535.600866,0.350836611,US,INR,Sovereign,Bond,Bank,8,307,0,155.3673158,1942.091448,35.40126552,0,0,0,0,2474,0.149172527,0,0
7183,31-03-2025,45696.31491,0.652083635,NL,HKD,Bank,Bond,Retail,8,75,0,2383.825532,29797.81915,19.16128216,0,0,0,0,7183,0.097895585,0,0
1004,31-03-2025,11534.1009,0.794336387,SG,GBP,Retail,Bond,Retail,2,26,0,732.9564833,9161.956041,15.71496562,0,0,0,0,1004,0.121547182,0,0
4907,31-03-2025,13406.14234,0.228979033,HK,USD,Sovereign,Loan,Corporate,6,227,0,73.67341211,3069.725505,54.36876017,1,0,1,1,4907,0.092360475,0,1
3050,31-03-2025,72929.38503,1.5,NL,EUR,Bank,Derivative,Retail,6,272,1,5618.562346,70232.02933,12.97776954,1,0,2,1,3050,0.246350043,1,1
556,31-03-2025,14590.45802,0.828525889,HK,INR,Bank,Repo,Retail,7,55,0,967.0857759,12088.5722,15.07145171,0,0,0,0,556,0.103735146,0,0
3149,31-03-2025,19718.93521,0.362362473,GB,USD,Sovereign,Loan,Sovereign,4,56,0,571.6321695,7145.402119,34.43560502,0,0,0,0,3149,0.081133731,0,0
6866,31-03-2025,61738.3028,0.87919671,IN,GBP,Bank,Derivative,Sovereign,5,188,1,4342.409017,54280.11271,14.21425027,1,0,1,1,6866,0.1293205,0,1
6866,31-03-2025,61738.3028,0.87919671,IN,GBP,Bank,Derivative,Sovereign,5,188,1,4342.409017,54280.11271,14.21425027,1,0,1,1,6866,0.1293205,0,1
1486,31-03-2025,55971.10374,0.164230313,US,GBP,Sovereign,Derivative,Bank,1,350,0,735.3721486,9192.151858,76.00926222,0,0,0,0,1486,0.176754467,0,0
5831,31-03-2025,17388.27075,0.895488501,US,INR,Retail,Bond,Corporate,5,301,1,1245.679721,15570.99651,13.94766472,0,0,0,0,5831,0.153081451,0,0
1273,31-03-2025,7388.553338,0.165486139,FR,INR,Sovereign,Derivative,Sovereign,7,270,0,97.81625294,1222.703162,74.77062849,0,0,0,0,1273,0.085731151,0,0
1412,31-03-2025,38416.02654,1.5,HK,SGD,Corporate,Bond,Bank,5,282,0,2310.254955,28878.18694,16.62128466,1,0,2,1,1412,0.147955814,0,1
7194,31-03-2025,59349.03337,0.914620487,US,HKD,Retail,Bond,Sovereign,1,72,1,4342.547346,54281.84182,13.66372429,0,0,0,0,7194,0.194639939,0,0
7455,31-03-2025,7661.861034,0.804195469,IT,HKD,Retail,Loan,Corporate,3,27,0,492.9307139,6161.633924,15.51201579,0,0,0,0,7455,0.114173062,0,0
1472,31-03-2025,11970.69784,0.315087929,FR,GBP,Sovereign,Derivative,Corporate,4,171,0,301.7457912,3771.82239,39.54042694,0,0,0,0,1472,0.063183099,0,0
6379,31-03-2025,54532.06505,0.747720636,IN,SGD,Sovereign,Loan,Sovereign,5,338,0,3261.980031,40774.75038,16.71235022,0,0,0,0,6379,0.116748928,0,0
2693,31-03-2025,21177.46053,0.435974491,IN,HKD,Bank,Repo,Sovereign,3,357,0,738.6266061,9232.832576,28.63263754,0,0,0,0,2693,0.075831519,0,0
4843,31-03-2025,43721.25933,0.991424505,DE,HKD,Corporate,Repo,Corporate,7,108,1,3467.706231,43346.32789,12.60448606,0,0,0,0,4843,0.138139457,0,0
5012,31-03-2025,45869.13884,0.865725362,DE,USD,Retail,Derivative,Retail,8,30,0,3176.806147,39710.07684,14.43421553,0,0,0,0,5012,0.099695327,0,0
5370,31-03-2025,107897.8611,0.267518939,IT,INR,Sovereign,Bond,Corporate,7,323,0,2309.177706,28864.72133,46.70543779,0,0,0,0,5370,0.148842476,0,0
7629,31-03-2025,4419.329256,0.460908838,IN,SGD,Sovereign,Derivative,Corporate,3,308,0,162.9526329,2036.907911,26.95491483,0,0,0,0,7629,0.112356543,0,0
982,31-03-2025,33706.89052,0.284321372,HK,EUR,Bank,Repo,Sovereign,2,190,0,230.0061449,9583.589372,43.90706621,1,0,1,1,982,0.103807713,0,1
6917,31-03-2025,7417.4363,0.522454941,ES,GBP,Sovereign,Loan,Bank,5,73,0,310.0220994,3875.276242,23.84858283,0,0,0,0,6917,0.074171628,0,0
2898,31-03-2025,123586.5068,0.499729782,SG,HKD,Sovereign,Bond,Corporate,1,117,1,4940.788648,61759.8581,25.00845657,0,0,0,0,2898,0.18489535,0,0
7198,31-03-2025,19843.69395,0.337135039,DE,USD,Retail,Repo,Sovereign,4,301,0,535.2003634,6690.004543,37.00798303,0,0,0,0,7198,0.039985099,0,0
1269,31-03-2025,10556.21492,0.555384996,IT,GBP,Bank,Derivative,Retail,1,343,0,469.0210707,5862.763384,22.45902488,0,0,0,0,1269,0.112831892,0,0
2463,31-03-2025,35676.55226,0.5236842,GB,HKD,Corporate,Repo,Bank,3,18,0,1494.659737,18683.24671,23.85338816,0,0,0,0,2463,0.119405552,0,0
7894,31-03-2025,8001.270004,0.327775963,NL,USD,Retail,Loan,Retail,5,333,1,209.8099184,2622.62398,37.954903,0,0,0,0,7894,0.104473885,0,0
269,31-03-2025,14185.21513,0.649160719,IN,GBP,Retail,Derivative,Bank,3,230,1,736.6787559,9208.484449,19.22952914,0,0,0,0,269,0.096046914,0,0
655,31-03-2025,288762.4923,0.256035841,DE,GBP,Retail,Loan,Bank,4,219,0,5914.683807,73933.54759,48.81303696,0,0,0,0,655,0.201791161,0,0
3099,31-03-2025,19350.67832,0.977591711,NL,GBP,Bank,Derivative,Bank,7,213,0,1513.365018,18917.06273,12.77808064,0,0,0,0,3099,0.107914134,0,0
2956,31-03-2025,126419.7752,0.997885305,HK,XXX,Bank,Repo,Corporate,4,104,0,10092.19487,126152.4359,12.52524863,1,0,1,1,2956,0.278740421,1,1
3793,31-03-2025,28486.88174,0.16317695,DE,USD,Retail,Loan,Retail,2,222,0,371.8721988,4648.402484,76.39851357,0,0,0,0,3793,0.088608219,0,0
5007,31-03-2025,62848.51908,0.739127694,FR,SGD,Corporate,Derivative,Retail,8,180,0,3716.24648,46453.081,16.90727785,0,0,0,0,5007,0.110333917,0,0
3887,31-03-2025,2450.070746,0.691653736,NL,HKD,Retail,Repo,Bank,7,127,0,135.5680467,1694.600584,17.94029281,0,0,0,0,3887,0.084609537,0,0
590,31-03-2025,9357.338438,0.670600691,HK,USD,Retail,Loan,Retail,6,242,0,502.0030095,6275.037619,18.60294722,0,0,0,0,590,0.048004536,0,0
4238,31-03-2025,15563.71794,0.705708191,ES,EUR,Corporate,Bond,Corporate,1,306,1,878.6754582,10983.44323,17.69256808,0,0,0,0,4238,0.148646165,0,0
3033,31-03-2025,38331.13548,0.05,IT,GBP,Sovereign,Derivative,Bank,1,300,1,153.3245419,1916.556774,248.3800373,0,1,0,0,3033,0.227527202,1,1
2601,31-03-2025,3372.627165,0.699783953,US,USD,Bank,Loan,Bank,3,87,0,188.8088295,2360.110369,17.7685473,0,0,1,1,2601,0.112653695,0,1
2601,31-03-2025,3372.627165,0.699783953,US,USD,Bank,Loan,Bank,3,87,0,188.8088295,2360.110369,17.7685473,0,0,1,1,2601,0.112653695,0,1
4476,31-03-2025,36829.79902,0.896706086,IT,HKD,Bank,Derivative,Retail,5,151,0,792.612118,33025.50492,13.93463343,1,0,1,1,4476,0.075051686,0,1
4086,31-03-2025,17600.47253,0.58549092,IN,INR,Retail,Bond,Sovereign,3,163,0,824.3933484,10304.91685,21.32373924,0,0,0,0,4086,0.054288723,0,0
5492,31-03-2025,61182.89794,0.518249761,HK,SGD,Corporate,Derivative,Retail,4,72,0,2536.641777,31708.02221,24.11013978,0,0,0,0,5492,0.066131757,0,0
3304,31-03-2025,7897.071838,0.77943856,FR,USD,Retail,Derivative,Corporate,7,357,1,492.422584,6155.2823,16.00468259,0,0,0,0,3304,0.108879245,0,0
1809,31-03-2025,4531.50457,0.594240122,HK,USD,Bank,Loan,Bank,8,146,1,215.4241462,2692.801827,20.93807299,0,0,0,0,1809,0.119049288,0,0
7019,31-03-2025,80054.32465,0.727293098,SG,USD,Sovereign,Bond,Sovereign,1,193,0,4657.836626,58222.95782,17.18332946,0,0,0,0,7019,0.149367272,0,0
3410,31-03-2025,170563.373,0.191414929,IN,SGD,Retail,Bond,Bank,5,55,0,2611.870078,32648.37598,65.2781684,0,0,0,0,3410,0.185691128,0,0
3609,31-03-2025,5712.567141,0.75706765,SG,EUR,Sovereign,Repo,Sovereign,2,120,0,345.9839824,4324.79978,16.46348947,0,0,0,0,3609,0.105624028,0,0
678,31-03-2025,127041.6727,0.730275718,IT,GBP,Retail,Loan,Retail,5,140,0,7422.035907,92775.44884,17.1145168,0,0,0,0,678,0.170843318,0,0
5889,31-03-2025,2284.603821,0.328122227,FR,HKD,Bank,Bond,Bank,7,97,0,59.97034351,749.6292939,37.47073888,0,0,0,0,5889,0.074157234,0,0
7383,31-03-2025,16112.05181,0.468981753,HK,INR,Sovereign,Repo,Retail,3,31,0,604.5006644,7556.258305,26.60947007,0,0,0,0,7383,0.087142185,0,0
4443,31-03-2025,38249.50782,0.516280587,HK,USD,Sovereign,Loan,Retail,5,182,0,1579.798268,19747.47835,24.19632448,0,0,0,0,4443,0.042939986,0,0
7636,31-03-2025,14504.54007,0.745595008,FR,HKD,Corporate,Bond,Corporate,5,291,0,865.1610138,10814.51267,16.74577802,0,0,0,0,7636,0.068851612,0,0
5548,31-03-2025,35206.22097,1.5,ES,GBP,Retail,Repo,Bank,6,317,1,580.5243359,7256.554198,60.54126853,1,0,2,1,5548,0.159383296,0,1
7997,31-03-2025,30546.1677,0.886844824,GB,INR,Sovereign,Repo,Sovereign,4,231,1,2167.176857,27089.71072,14.08841147,0,0,0,0,7997,0.157254082,0,0
2433,31-03-2025,21513.75655,0.198751421,HK,XXX,Corporate,Derivative,Corporate,4,342,0,342.0711751,4275.889688,62.70930966,1,0,1,1,2433,0.202485266,0,1
4247,31-03-2025,25959.54816,0.833057171,SG,HKD,Corporate,Derivative,Retail,3,70,0,1730.063021,21625.78776,14.9963045,0,0,0,0,4247,0.06835206,0,0
4104,31-03-2025,53433.39418,0.490030254,NL,GBP,Retail,Repo,Corporate,3,218,0,2094.718377,26183.97971,25.49645733,0,0,0,0,4104,0.067148739,0,0
4004,31-03-2025,38331.13548,0.05,US,INR,Sovereign,Derivative,Retail,1,300,1,153.3245419,1916.556774,248.3800373,0,1,0,0,4004,0.284937772,1,1
5385,31-03-2025,51138.72551,0.581470035,GB,EUR,Corporate,Repo,Sovereign,3,136,0,2378.850922,29735.63652,21.48820544,0,0,0,0,5385,0.097436921,0,0
4481,31-03-2025,6670.67985,0.900292612,ES,EUR,Sovereign,Derivative,Corporate,4,141,0,144.1335309,6005.563786,13.85553578,1,0,2,1,4481,0.085474325,0,1
4481,31-03-2025,6670.67985,0.900292612,ES,EUR,Sovereign,Derivative,Corporate,4,141,0,144.1335309,6005.563786,13.85553578,1,0,2,1,4481,0.085474325,0,1
2649,31-03-2025,22373.18302,0.509415943,IT,INR,Retail,Loan,Retail,6,233,1,911.7804893,11397.25612,24.5110224,0,0,0,0,2649,0.097218637,0,0
1612,31-03-2025,4613.809688,0.8721957,US,EUR,Corporate,Derivative,Bank,4,102,1,321.9315978,4024.144973,14.28726616,0,0,0,0,1612,0.151801547,0,0
4344,31-03-2025,61396.56406,0.470708468,NL,USD,Corporate,Loan,Sovereign,2,166,1,2311.990608,28899.8826,26.54423405,0,0,0,0,4344,0.088336745,0,0
4585,31-03-2025,18246.68438,0.923965056,NL,USD,Sovereign,Bond,Sovereign,2,34,1,1348.7439,16859.29876,13.51862704,0,0,0,0,4585,0.135058365,0,0
3359,31-03-2025,34827.69264,0.433723778,DE,EUR,Bank,Repo,Corporate,7,30,0,1208.447874,15105.59842,28.79635691,0,0,0,0,3359,0.086980869,0,0
2652,31-03-2025,100637.8717,0.256921037,US,HKD,Bank,Bond,Corporate,5,13,0,2068.478907,25855.98634,48.62957111,0,0,0,0,2652,0.170380122,0,0
6229,31-03-2025,50479.55958,0.488788833,NL,INR,Corporate,Loan,Bank,4,208,0,1973.907602,24673.84503,25.56046649,0,0,0,0,6229,0.068727696,0,0
3986,31-03-2025,2746.001951,0.756311959,GB,USD,Corporate,Loan,Corporate,2,200,1,166.1467291,2076.834114,16.42869092,0,0,0,0,3986,0.126848791,0,0
3394,31-03-2025,,0.372479834,DE,GBP,Bank,Bond,Corporate,8,165,0,608.5221852,7606.527315,33.50380614,1,0,1,1,3394,0.059163986,0,1
606,31-03-2025,143888.7647,0.621649809,HK,SGD,Sovereign,Derivative,Corporate,7,43,0,7155.87385,89448.42313,20.10497428,0,0,0,0,606,0.166825921,0,0
3255,31-03-2025,31812.66755,0.149458108,NL,USD,Sovereign,Bond,Retail,7,306,0,380.3728895,4754.661118,83.41617465,0,0,0,0,3255,0.139681844,0,0
4081,31-03-2025,41508.81216,0.731348111,SG,EUR,Corporate,Repo,Sovereign,2,314,1,2428.591307,30357.39134,17.08468911,0,0,0,0,4081,0.109407707,0,0
1469,31-03-2025,6661.613077,0.130053884,IT,INR,Bank,Derivative,Sovereign,3,100,1,69.30949255,866.3686569,94.74699411,0,0,0,0,1469,0.143229331,0,0
6595,31-03-2025,3497.254864,0.873263701,FR,USD,Corporate,Bond,Sovereign,7,209,1,244.3220581,3054.025726,14.25577011,0,0,0,0,6595,0.105691437,0,0
7458,31-03-2025,47075.12635,0.204621177,IT,HKD,Sovereign,Derivative,Corporate,5,193,1,770.6054225,9632.567781,61.00932546,0,0,0,0,7458,0.127955557,0,0
3893,31-03-2025,9897.717889,0.899360119,GB,GBP,Retail,Loan,Sovereign,6,8,0,712.1290194,8901.612742,13.87928078,0,0,0,0,3893,0.091744649,0,0
7225,31-03-2025,,0.81545584,US,SGD,Corporate,Repo,Corporate,8,89,1,1419.726878,17746.58598,15.31806026,1,0,1,1,7225,0.128143464,0,1
5028,31-03-2025,14182.16964,0.27638085,NL,HKD,Retail,Bond,Corporate,7,61,1,313.5744083,3919.680104,45.08367263,0,0,0,0,5028,0.13840736,0,0
6486,31-03-2025,267916.4571,0.61655079,US,SGD,Bank,Bond,Corporate,2,333,1,13214.72826,165184.1033,20.27254585,0,0,0,0,6486,0.332587295,1,1
2156,31-03-2025,11892.20702,0.902106497,US,HKD,Retail,Repo,Retail,7,175,1,858.2429769,10728.03721,13.84033077,0,0,0,0,2156,0.145921121,0,0
2883,31-03-2025,12005.67606,0.957963157,DE,HKD,Corporate,Bond,Bank,7,98,1,920.0796272,11500.99534,13.03435198,0,0,0,0,2883,0.099139994,0,0
7812,31-03-2025,18434.45432,0.578320746,FR,HKD,Corporate,Loan,Sovereign,8,35,0,852.8821904,10661.02738,21.58899029,0,0,0,0,7812,0.075633305,0,0
2078,31-03-2025,73415.06488,0.71423116,GB,GBP,Retail,Bond,Sovereign,6,131,0,4194.826154,52435.32692,17.49716556,0,0,0,0,2078,0.09138875,0,0
7498,31-03-2025,184343.5158,0.256657724,SG,GBP,Corporate,Repo,Retail,7,304,0,3785.054971,47313.18714,48.69013187,0,0,0,0,7498,0.143479155,0,0
2906,31-03-2025,46657.04287,0.680245154,NL,USD,Bank,Loan,Sovereign,1,28,1,2539.058185,31738.22732,18.36849374,0,0,0,0,2906,0.141286374,0,0
4957,31-03-2025,18111.4836,0.373135788,GB,HKD,Sovereign,Bond,Bank,5,74,0,540.6434158,6758.042698,33.43802041,0,0,0,0,4957,0.089154551,0,0
7599,31-03-2025,59533.76007,0.400239623,SG,GBP,Retail,Loan,Sovereign,8,207,1,1906.221574,23827.76967,31.2149154,0,0,0,0,7599,0.086158461,0,0
585,31-03-2025,26419.72727,0.724382128,IT,EUR,Bank,Loan,Corporate,8,219,0,1531.038261,19137.97827,17.2448221,0,0,0,0,585,0.090623481,0,0
3520,31-03-2025,2399.897149,0.163480866,NL,HKD,Sovereign,Bond,Corporate,3,182,1,31.38698108,392.3372635,74.10067468,0,0,0,0,3520,0.181192704,0,0
4217,31-03-2025,141018.6509,0.98493185,US,HKD,Retail,Loan,Corporate,2,93,1,11111.50086,138893.7607,12.69009134,0,0,0,0,4217,0.352025451,1,1
5633,31-03-2025,25627.03295,0.303814543,ES,GBP,Corporate,Bond,Sovereign,1,306,1,622.8692251,7785.865314,41.0775719,0,0,1,1,5633,0.097891077,0,1
5633,31-03-2025,25627.03295,0.303814543,ES,GBP,Corporate,Bond,Sovereign,1,306,1,622.8692251,7785.865314,41.0775719,0,0,1,1,5633,0.097891077,0,1
4686,31-03-2025,42846.05845,0.218666791,SG,INR,Corporate,Bond,Sovereign,5,77,0,749.5208076,9369.010095,57.08843515,0,0,0,0,4686,0.113835199,0,0
6319,31-03-2025,57371.60782,0.321223471,IT,USD,Corporate,Repo,Corporate,3,298,0,1474.328558,18429.10698,38.88734309,0,0,0,0,6319,0.100268978,0,0
7426,31-03-2025,37788.66666,0.641844589,NL,USD,Sovereign,Bond,Corporate,7,259,0,1940.356098,24254.45123,19.46508767,0,0,0,0,7426,0.079930452,0,0
4061,31-03-2025,46625.37685,0.521403764,IT,INR,Retail,Bond,Sovereign,8,340,0,1944.851758,24310.64697,23.96142289,0,0,0,0,4061,0.135317659,0,0
7086,31-03-2025,2684.949507,0.222806006,SG,GBP,Corporate,Bond,Sovereign,4,327,0,47.85783018,598.2228772,54.95433378,0,0,0,0,7086,0.125426748,0,0
2577,31-03-2025,95242.08941,0.165079517,GB,EUR,Sovereign,Bond,Bank,7,266,0,1257.801452,15722.51815,75.66093071,0,0,0,0,2577,0.154748216,0,0
